filepath,filename,category,subtype,sample_rate,duration,status
real_voice_fake_bg_wf_2s\bg_dominant\0908__LJ005-0285__X__fake_bg_0765_mlueY6SLav7pW2DM3cd4.wav,0908__LJ005-0285__X__fake_bg_0765_mlueY6SLav7pW2DM3cd4.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0909__LJ023-0126__X__fake_bg_0183_ku1IgtOmzaPpenxKdY4q.wav,0909__LJ023-0126__X__fake_bg_0183_ku1IgtOmzaPpenxKdY4q.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0910__LJ027-0094__X__fake_bg_0383_De9upwBSAUrNlmE5J4Yc.wav,0910__LJ027-0094__X__fake_bg_0383_De9upwBSAUrNlmE5J4Yc.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0911__LJ035-0056__X__fake_bg_0391_RcPpYCWf58NBxdqs3ybw.wav,0911__LJ035-0056__X__fake_bg_0391_RcPpYCWf58NBxdqs3ybw.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0912__LJ015-0061__X__fake_bg_0195_9CKgDkdp4FUvtsaPb1xn.wav,0912__LJ015-0061__X__fake_bg_0195_9CKgDkdp4FUvtsaPb1xn.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0913__LJ013-0018__X__fake_bg_0897_w9dLsqCaP0AUnx3lTJgF.wav,0913__LJ013-0018__X__fake_bg_0897_w9dLsqCaP0AUnx3lTJgF.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0914__LJ026-0050__X__fake_bg_0940_SP91FsZ4qLfotQb2zTU7.wav,0914__LJ026-0050__X__fake_bg_0940_SP91FsZ4qLfotQb2zTU7.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0915__LJ047-0225__X__fake_bg_0631_ShQoR1KtU6W92scVfdrJ.wav,0915__LJ047-0225__X__fake_bg_0631_ShQoR1KtU6W92scVfdrJ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0916__LJ032-0249__X__fake_bg_0218_Cp4m8MuodHGaJ7jxeZDc.wav,0916__LJ032-0249__X__fake_bg_0218_Cp4m8MuodHGaJ7jxeZDc.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0917__LJ045-0063__X__fake_bg_0434_kTYENxHR4UCt8nsezal2.wav,0917__LJ045-0063__X__fake_bg_0434_kTYENxHR4UCt8nsezal2.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0918__LJ047-0221__X__fake_bg_0745_lqVeRy68xT37wE4LYpPX.wav,0918__LJ047-0221__X__fake_bg_0745_lqVeRy68xT37wE4LYpPX.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0919__LJ028-0049__X__fake_bg_0354_4ylLhsQATWOzKoeP5qFV.wav,0919__LJ028-0049__X__fake_bg_0354_4ylLhsQATWOzKoeP5qFV.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0920__LJ039-0207__X__fake_bg_0686_Uh7BuLWXajbDw3rN5IFV.wav,0920__LJ039-0207__X__fake_bg_0686_Uh7BuLWXajbDw3rN5IFV.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0921__LJ016-0333__X__fake_bg_0789_Bv0b4tiHIsufaKWNPg3C.wav,0921__LJ016-0333__X__fake_bg_0789_Bv0b4tiHIsufaKWNPg3C.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0922__LJ014-0205__X__fake_bg_0477_P4SdYqUvhlXcn63bEoVC.wav,0922__LJ014-0205__X__fake_bg_0477_P4SdYqUvhlXcn63bEoVC.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0923__LJ036-0031__X__fake_bg_0875_9XGo5SNbFi0sgzADPr8h.wav,0923__LJ036-0031__X__fake_bg_0875_9XGo5SNbFi0sgzADPr8h.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0924__LJ019-0279__X__fake_bg_0374_7n9w5ot0ea4DqGgrRNs8.wav,0924__LJ019-0279__X__fake_bg_0374_7n9w5ot0ea4DqGgrRNs8.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0925__LJ011-0087__X__fake_bg_0886_Q0EWrTe4HX59pbqfJnYz.wav,0925__LJ011-0087__X__fake_bg_0886_Q0EWrTe4HX59pbqfJnYz.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0926__LJ044-0162__X__fake_bg_0025_lt9gacmqPOZ7JyHIs2hb.wav,0926__LJ044-0162__X__fake_bg_0025_lt9gacmqPOZ7JyHIs2hb.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0927__LJ046-0169__X__fake_bg_0182_PskNJTdZrCzhulQEjSH7.wav,0927__LJ046-0169__X__fake_bg_0182_PskNJTdZrCzhulQEjSH7.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0928__LJ016-0255__X__fake_bg_0356_weLpWP7oHARDzGjaOdcu.wav,0928__LJ016-0255__X__fake_bg_0356_weLpWP7oHARDzGjaOdcu.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0929__LJ048-0191__X__fake_bg_0667_pYRzFP0OwD4d9ikaCJov.wav,0929__LJ048-0191__X__fake_bg_0667_pYRzFP0OwD4d9ikaCJov.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0930__LJ037-0100__X__fake_bg_0445_HzPNIRSb3WOCeBTDQq8f.wav,0930__LJ037-0100__X__fake_bg_0445_HzPNIRSb3WOCeBTDQq8f.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0931__LJ035-0125__X__fake_bg_0921_gCaMR3Qq9KPdAjxuv60E.wav,0931__LJ035-0125__X__fake_bg_0921_gCaMR3Qq9KPdAjxuv60E.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0932__LJ022-0177__X__fake_bg_0571_L3joCSgleAxQ41zi0BIV.wav,0932__LJ022-0177__X__fake_bg_0571_L3joCSgleAxQ41zi0BIV.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0933__LJ010-0173__X__fake_bg_0123_6EjgdYH7QTniAXqIDceL.wav,0933__LJ010-0173__X__fake_bg_0123_6EjgdYH7QTniAXqIDceL.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0934__LJ027-0127__X__fake_bg_0701_mM6uXzHWFj34hOPpR52k.wav,0934__LJ027-0127__X__fake_bg_0701_mM6uXzHWFj34hOPpR52k.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0935__LJ012-0189__X__fake_bg_0256_FPSeVNdnWQJc7Ko4ZEXw.wav,0935__LJ012-0189__X__fake_bg_0256_FPSeVNdnWQJc7Ko4ZEXw.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0936__LJ047-0146__X__fake_bg_0807_N7vEqBsbnuc84Jjo1yHg.wav,0936__LJ047-0146__X__fake_bg_0807_N7vEqBsbnuc84Jjo1yHg.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0937__LJ048-0169__X__fake_bg_0711_etZUL3IFiEwfH72khWcN.wav,0937__LJ048-0169__X__fake_bg_0711_etZUL3IFiEwfH72khWcN.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0938__LJ032-0269__X__fake_bg_0501_nBiQJWNVoGFrDdX43zOy.wav,0938__LJ032-0269__X__fake_bg_0501_nBiQJWNVoGFrDdX43zOy.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0939__LJ006-0253__X__fake_bg_0452_9ZaWes6wV05LXUIFrdv2.wav,0939__LJ006-0253__X__fake_bg_0452_9ZaWes6wV05LXUIFrdv2.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0940__LJ033-0016__X__fake_bg_0966_SuZ9i80oe6xIQagh7t4l.wav,0940__LJ033-0016__X__fake_bg_0966_SuZ9i80oe6xIQagh7t4l.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0941__LJ021-0160__X__fake_bg_0447_2xAgzlGPRyqmn69oOE4v.wav,0941__LJ021-0160__X__fake_bg_0447_2xAgzlGPRyqmn69oOE4v.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0942__LJ017-0274__X__fake_bg_0860_o9d4tOHw7pqvzGiMYyej.wav,0942__LJ017-0274__X__fake_bg_0860_o9d4tOHw7pqvzGiMYyej.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0943__LJ029-0172__X__fake_bg_0988_jw7qIASnWuYZLpz0saBH.wav,0943__LJ029-0172__X__fake_bg_0988_jw7qIASnWuYZLpz0saBH.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0944__LJ007-0036__X__fake_bg_0728_VkLaJFKrnhB52T63SQGd.wav,0944__LJ007-0036__X__fake_bg_0728_VkLaJFKrnhB52T63SQGd.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0945__LJ014-0106__X__fake_bg_0284_qfj8UhAn9tu5MvNVIpw3.wav,0945__LJ014-0106__X__fake_bg_0284_qfj8UhAn9tu5MvNVIpw3.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0946__LJ012-0085__X__fake_bg_0853_Lrz0ufgO24IZC9dbPvlk.wav,0946__LJ012-0085__X__fake_bg_0853_Lrz0ufgO24IZC9dbPvlk.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0947__LJ046-0110__X__fake_bg_0648_tb5FESMHfrLqYWAlKsna.wav,0947__LJ046-0110__X__fake_bg_0648_tb5FESMHfrLqYWAlKsna.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0948__LJ032-0252__X__fake_bg_0170_ze8UAnm9tHfQd0PZkIbu.wav,0948__LJ032-0252__X__fake_bg_0170_ze8UAnm9tHfQd0PZkIbu.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0949__LJ029-0114__X__fake_bg_0219_N4ORoeI2Wn1mApEYx0Cq.wav,0949__LJ029-0114__X__fake_bg_0219_N4ORoeI2Wn1mApEYx0Cq.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0950__LJ016-0108__X__fake_bg_0862_rY7JZRSMuajFBkoCV8zN.wav,0950__LJ016-0108__X__fake_bg_0862_rY7JZRSMuajFBkoCV8zN.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0951__LJ014-0335__X__fake_bg_0619_uez4LA9PNJXkcsmp25iR.wav,0951__LJ014-0335__X__fake_bg_0619_uez4LA9PNJXkcsmp25iR.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0952__LJ003-0177__X__fake_bg_0904_JGPD47bRFtT1eIAgjhpS.wav,0952__LJ003-0177__X__fake_bg_0904_JGPD47bRFtT1eIAgjhpS.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0953__LJ013-0257__X__fake_bg_0080_SEascG5IX2ZkLqJQxOYm.wav,0953__LJ013-0257__X__fake_bg_0080_SEascG5IX2ZkLqJQxOYm.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0954__LJ009-0114__X__fake_bg_0543_PeRfJ8GT7Ioj9ECUwD4g.wav,0954__LJ009-0114__X__fake_bg_0543_PeRfJ8GT7Ioj9ECUwD4g.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0955__LJ019-0156__X__fake_bg_0324_aRGt2ODry4FWEx5NQCkM.wav,0955__LJ019-0156__X__fake_bg_0324_aRGt2ODry4FWEx5NQCkM.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0956__LJ006-0284__X__fake_bg_0534_fMWTDZj7v8oHwBmneKCO.wav,0956__LJ006-0284__X__fake_bg_0534_fMWTDZj7v8oHwBmneKCO.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0957__LJ048-0184__X__fake_bg_0858_5obckLUPXjqHD3uavrOx.wav,0957__LJ048-0184__X__fake_bg_0858_5obckLUPXjqHD3uavrOx.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0958__LJ004-0102__X__fake_bg_0319_Nzob9BqytIJhClrFYkQv.wav,0958__LJ004-0102__X__fake_bg_0319_Nzob9BqytIJhClrFYkQv.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0959__LJ003-0251__X__fake_bg_0363_fDKiMPvoRAbsjruwC48U.wav,0959__LJ003-0251__X__fake_bg_0363_fDKiMPvoRAbsjruwC48U.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0960__LJ041-0146__X__fake_bg_0485_qamAPnkUgfCiFGMyQYLZ.wav,0960__LJ041-0146__X__fake_bg_0485_qamAPnkUgfCiFGMyQYLZ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0961__LJ012-0145__X__fake_bg_0723_lX3pRTEx85yVhqiMWvkO.wav,0961__LJ012-0145__X__fake_bg_0723_lX3pRTEx85yVhqiMWvkO.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0962__LJ036-0131__X__fake_bg_0394_SDMECHX0kfxltpaThNKB.wav,0962__LJ036-0131__X__fake_bg_0394_SDMECHX0kfxltpaThNKB.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0963__LJ045-0140__X__fake_bg_0792_V7yxLGAh5QkZS41eHlou.wav,0963__LJ045-0140__X__fake_bg_0792_V7yxLGAh5QkZS41eHlou.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0964__LJ002-0038__X__fake_bg_0386_PUkRGt8wc4fB9neSLNvO.wav,0964__LJ002-0038__X__fake_bg_0386_PUkRGt8wc4fB9neSLNvO.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0965__LJ041-0067__X__fake_bg_0402_wXi7xo6nYSFEu8qkcyjQ.wav,0965__LJ041-0067__X__fake_bg_0402_wXi7xo6nYSFEu8qkcyjQ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0966__LJ003-0191__X__fake_bg_0573_TUu1M3lomkG6rSbQCfji.wav,0966__LJ003-0191__X__fake_bg_0573_TUu1M3lomkG6rSbQCfji.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0967__LJ028-0324__X__fake_bg_0246_hSDxYZklFzuPCAOI45av.wav,0967__LJ028-0324__X__fake_bg_0246_hSDxYZklFzuPCAOI45av.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0968__LJ027-0001__X__fake_bg_0120_2dkfbYJKU7rNXvxyVF9W.wav,0968__LJ027-0001__X__fake_bg_0120_2dkfbYJKU7rNXvxyVF9W.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0969__LJ040-0191__X__fake_bg_0778_Hitr6POZqVnzSg0DdNUv.wav,0969__LJ040-0191__X__fake_bg_0778_Hitr6POZqVnzSg0DdNUv.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0970__LJ041-0104__X__fake_bg_0512_3Gc9qhzo7FkEW6CHDyKb.wav,0970__LJ041-0104__X__fake_bg_0512_3Gc9qhzo7FkEW6CHDyKb.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0971__LJ046-0090__X__fake_bg_0309_7ML6ghGEIfVzZQaRilSt.wav,0971__LJ046-0090__X__fake_bg_0309_7ML6ghGEIfVzZQaRilSt.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0972__LJ038-0011__X__fake_bg_0334_2vz6KALFoYuqiRXEg73c.wav,0972__LJ038-0011__X__fake_bg_0334_2vz6KALFoYuqiRXEg73c.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0973__LJ037-0223__X__fake_bg_0483_1wOugMmEnpWvLGYdryhj.wav,0973__LJ037-0223__X__fake_bg_0483_1wOugMmEnpWvLGYdryhj.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0974__LJ018-0148__X__fake_bg_0680_ls2dbZEp3ikRfyOa78Sc.wav,0974__LJ018-0148__X__fake_bg_0680_ls2dbZEp3ikRfyOa78Sc.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0975__LJ011-0160__X__fake_bg_0435_8nIYMU1pmxCDXVJ0qchW.wav,0975__LJ011-0160__X__fake_bg_0435_8nIYMU1pmxCDXVJ0qchW.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0976__LJ001-0153__X__fake_bg_0450_nSceg0qpbT7WIRYdfEv4.wav,0976__LJ001-0153__X__fake_bg_0450_nSceg0qpbT7WIRYdfEv4.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0977__LJ029-0019__X__fake_bg_0826_VsUrjCX863n19TcNQ4B7.wav,0977__LJ029-0019__X__fake_bg_0826_VsUrjCX863n19TcNQ4B7.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0978__LJ005-0144__X__fake_bg_0523_eqLAsKUIla6wZ1NC2Qzj.wav,0978__LJ005-0144__X__fake_bg_0523_eqLAsKUIla6wZ1NC2Qzj.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0979__LJ011-0190__X__fake_bg_0140_Hqv9OhEmySDoGR5AjU6x.wav,0979__LJ011-0190__X__fake_bg_0140_Hqv9OhEmySDoGR5AjU6x.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0980__LJ011-0276__X__fake_bg_0053_gwVTovcG4NWp7JQbFYC8.wav,0980__LJ011-0276__X__fake_bg_0053_gwVTovcG4NWp7JQbFYC8.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0981__LJ003-0255__X__fake_bg_0917_L6SFQ9wDi7fr1qyehRBs.wav,0981__LJ003-0255__X__fake_bg_0917_L6SFQ9wDi7fr1qyehRBs.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0982__LJ047-0171__X__fake_bg_0079_o8rEQa9DTsCk7cWfURFV.wav,0982__LJ047-0171__X__fake_bg_0079_o8rEQa9DTsCk7cWfURFV.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0983__LJ019-0125__X__fake_bg_0331_z3GLBkZ4WEOSRocp0PIv.wav,0983__LJ019-0125__X__fake_bg_0331_z3GLBkZ4WEOSRocp0PIv.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0984__LJ016-0008__X__fake_bg_0000_83J0SDFqcOrpEUKM2xC6.wav,0984__LJ016-0008__X__fake_bg_0000_83J0SDFqcOrpEUKM2xC6.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0985__LJ009-0290__X__fake_bg_0895_NYy8cj2Qn97oVBJCPaFO.wav,0985__LJ009-0290__X__fake_bg_0895_NYy8cj2Qn97oVBJCPaFO.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0986__LJ016-0127__X__fake_bg_0486_rAG6wlnROmoyPkUbZW3d.wav,0986__LJ016-0127__X__fake_bg_0486_rAG6wlnROmoyPkUbZW3d.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0987__LJ016-0335__X__fake_bg_0168_ZaEVKI90poj6HMzSxm7b.wav,0987__LJ016-0335__X__fake_bg_0168_ZaEVKI90poj6HMzSxm7b.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0988__LJ046-0206__X__fake_bg_0146_Bq4FdMmTab8n3P7tG0ZX.wav,0988__LJ046-0206__X__fake_bg_0146_Bq4FdMmTab8n3P7tG0ZX.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0989__LJ030-0178__X__fake_bg_0150_giOjFHeDtEzNhT24PJdZ.wav,0989__LJ030-0178__X__fake_bg_0150_giOjFHeDtEzNhT24PJdZ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0990__LJ046-0166__X__fake_bg_0629_F89PSW2lyqdtDUTcCXjo.wav,0990__LJ046-0166__X__fake_bg_0629_F89PSW2lyqdtDUTcCXjo.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0991__LJ006-0194__X__fake_bg_0822_dyzxFWaYgMLpmj3SVO9q.wav,0991__LJ006-0194__X__fake_bg_0822_dyzxFWaYgMLpmj3SVO9q.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0992__LJ019-0141__X__fake_bg_0951_mXnYJ5icTEy4a8gjbQPM.wav,0992__LJ019-0141__X__fake_bg_0951_mXnYJ5icTEy4a8gjbQPM.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0993__LJ006-0167__X__fake_bg_0093_aN4VF75WAldBTqCmXkiP.wav,0993__LJ006-0167__X__fake_bg_0093_aN4VF75WAldBTqCmXkiP.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0994__LJ007-0216__X__fake_bg_0221_4AqW3yhOECX1ret9giwz.wav,0994__LJ007-0216__X__fake_bg_0221_4AqW3yhOECX1ret9giwz.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0995__LJ028-0034__X__fake_bg_0237_M6yOK8SVRsGfuDvQ3rN2.wav,0995__LJ028-0034__X__fake_bg_0237_M6yOK8SVRsGfuDvQ3rN2.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0996__LJ018-0320__X__fake_bg_0802_BLnqiGDEHCxXostwAl9p.wav,0996__LJ018-0320__X__fake_bg_0802_BLnqiGDEHCxXostwAl9p.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0997__LJ035-0101__X__fake_bg_0002_9PXu4KNOrsveyFm2bzGf.wav,0997__LJ035-0101__X__fake_bg_0002_9PXu4KNOrsveyFm2bzGf.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0998__LJ018-0373__X__fake_bg_0172_9e0nbM6mFqJiLpu8ERvZ.wav,0998__LJ018-0373__X__fake_bg_0172_9e0nbM6mFqJiLpu8ERvZ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0999__LJ006-0279__X__fake_bg_0214_z5O4kbZeKwP9VHJuqBIc.wav,0999__LJ006-0279__X__fake_bg_0214_z5O4kbZeKwP9VHJuqBIc.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\voice_dominant\0000__LJ050-0125__X__fake_bg_0671_FHT2ucntkCxpiB5DfwgV.wav,0000__LJ050-0125__X__fake_bg_0671_FHT2ucntkCxpiB5DfwgV.wav,real_voice_fake_bg_wf_2s,voice_dominant,16000,2.0,Valid
